Transaction_ID,Date,Customer_ID,Product_Category,Quantity,Unit_Price,Shipping_Cost,Delivery_Status,Customer_Rating,Region,Total_Sales
5116,2026-06-21 11:00:00,CUST-710,Beauty,2,439.87,44.96,Delivered,4.0,North America,879.74
5117,2026-06-21 12:00:00,CUST-528,Clothing,3,60.91,39.62,Cancelled,3.0,Europe,182.73
5118,2026-06-21 13:00:00,CUST-474,Home Decor,2,25.86,17.43,Delivered,4.0,Asia,51.72
5119,2026-06-21 14:00:00,CUST-172,Electronics,1,53.31,15.87,Delivered,5.0,South America,53.31
5120,2026-06-21 15:00:00,CUST-733,Beauty,1,424.37,42.73,Delivered,5.0,South America,424.37
5121,2026-06-21 16:00:00,CUST-129,Clothing,4,329.1,13.16,Delivered,4.0,North America,1316.4
5122,2026-06-21 17:00:00,CUST-287,Clothing,5,479.29,32.25,Delivered,4.0,Asia,2396.45
5123,2026-06-21 18:00:00,CUST-463,Home Decor,2,174.79,24.75,Cancelled,5.0,Asia,349.58
5124,2026-06-21 19:00:00,CUST-965,Beauty,1,114.21,26.06,Delivered,4.0,North America,114.21
5125,2026-06-21 20:00:00,CUST-899,Electronics,2,285.37,25.45,Delivered,5.0,North America,570.74
5126,2026-06-21 21:00:00,CUST-550,Home Decor,3,273.54,45.5,Delivered,4.0,Asia,820.62
5127,2026-06-21 22:00:00,CUST-294,Clothing,2,299.6,8.92,Delivered,4.0,North America,599.2
5128,2026-06-21 23:00:00,CUST-255,Clothing,2,180.29,40.23,Delivered,5.0,South America,360.58
5129,2026-06-22 00:00:00,CUST-271,Home Decor,1,12.89,42.58,Delivered,5.0,Asia,12.89
5130,2026-06-22 01:00:00,CUST-946,Clothing,1,27.17,47.43,Delivered,2.0,Europe,27.17
5131,2026-06-22 02:00:00,CUST-140,Clothing,1,335.27,25.37,Delivered,5.0,Asia,335.27
5132,2026-06-22 03:00:00,CUST-162,Beauty,4,266.4,27.5,Delivered,1.0,North America,1065.6
5133,2026-06-22 04:00:00,CUST-122,Electronics,2,412.3,48.26,Delivered,2.0,Europe,824.6
5134,2026-06-22 05:00:00,CUST-459,Home Decor,3,157.2,25.63,Delivered,5.0,South America,471.6
5135,2026-06-22 06:00:00,CUST-174,Electronics,1,409.58,27.66,Cancelled,5.0,South America,409.58
5136,2026-06-22 07:00:00,CUST-659,Electronics,4,218.49,19.95,Delivered,1.0,South America,873.96
5137,2026-06-22 08:00:00,CUST-771,Electronics,3,57.38,6.42,Delivered,5.0,North America,172.14
5138,2026-06-22 09:00:00,CUST-924,Home Decor,1,489.18,24.49,Delivered,1.0,Asia,489.18
5139,2026-06-22 10:00:00,CUST-217,Home Decor,3,260.85,34.48,Delivered,5.0,North America,782.55
5140,2026-06-22 11:00:00,CUST-711,Electronics,1,318.44,36.05,Delivered,5.0,Asia,318.44
5141,2026-06-22 12:00:00,CUST-479,Electronics,1,338.69,5.29,Delivered,3.0,North America,338.69
5142,2026-06-22 13:00:00,CUST-778,Books,1,187.58,41.05,Delivered,3.0,South America,187.58
5143,2026-06-22 14:00:00,CUST-389,Electronics,4,376.29,27.16,Delivered,5.0,North America,1505.16
5144,2026-06-22 15:00:00,CUST-539,Beauty,4,436.43,28.43,Delivered,5.0,Asia,1745.72
5145,2026-06-22 16:00:00,CUST-767,Electronics,1,199.72,48.28,Cancelled,5.0,South America,199.72
5146,2026-06-22 17:00:00,CUST-106,Home Decor,2,331.93,17.8,Cancelled,5.0,South America,663.86
5147,2026-06-22 18:00:00,CUST-295,Clothing,2,380.99,39.27,Delivered,4.0,Europe,761.98
5148,2026-06-22 19:00:00,CUST-520,Beauty,3,103.16,30.86,Cancelled,5.0,Asia,309.48
5149,2026-06-22 20:00:00,CUST-667,Home Decor,1,172.97,36.54,Returned,5.0,Europe,172.97
5150,2026-06-22 21:00:00,CUST-932,Clothing,2,63.31,23.8,Delivered,4.0,Europe,126.62
5151,2026-06-22 22:00:00,CUST-292,Electronics,2,305.08,17.56,Delivered,5.0,Europe,610.16
5152,2026-06-22 23:00:00,CUST-658,Home Decor,1,402.46,29.58,Delivered,3.0,South America,402.46
5153,2026-06-23 00:00:00,CUST-247,Home Decor,1,309.31,21.87,Cancelled,4.0,Europe,309.31
5154,2026-06-23 01:00:00,CUST-886,Electronics,2,98.09,15.03,Delivered,5.0,Asia,196.18
5155,2026-06-23 02:00:00,CUST-768,Electronics,1,277.72,42.77,Shipped,5.0,Asia,277.72
5156,2026-06-23 03:00:00,CUST-301,Beauty,4,419.12,26.41,Delivered,5.0,Europe,1676.48
5157,2026-06-23 04:00:00,CUST-543,Electronics,1,158.34,43.13,Delivered,2.0,Europe,158.34
5158,2026-06-23 05:00:00,CUST-518,Home Decor,4,418.0,26.33,Delivered,4.0,Europe,1672.0
5159,2026-06-23 06:00:00,CUST-526,Clothing,1,394.47,30.06,Delivered,4.0,Europe,394.47
5160,2026-06-23 07:00:00,CUST-578,Beauty,1,20.65,49.79,Cancelled,4.0,Europe,20.65
5161,2026-06-23 08:00:00,CUST-574,Books,1,127.33,47.82,Delivered,5.0,Europe,127.33
5162,2026-06-23 09:00:00,CUST-225,Books,3,276.04,17.23,Delivered,4.0,North America,828.12
5163,2026-06-23 10:00:00,CUST-494,Electronics,3,361.63,44.09,Delivered,5.0,South America,1084.89
5164,2026-06-23 11:00:00,CUST-916,Beauty,1,441.46,22.57,Delivered,5.0,South America,441.46
5165,2026-06-23 12:00:00,CUST-980,Electronics,1,324.11,8.21,Delivered,5.0,South America,324.11
5166,2026-06-23 13:00:00,CUST-905,Home Decor,2,196.37,30.91,Returned,5.0,Europe,392.74
5167,2026-06-23 14:00:00,CUST-675,Clothing,1,100.47,48.97,Delivered,5.0,North America,100.47
5168,2026-06-23 15:00:00,CUST-424,Electronics,3,382.42,48.84,Delivered,5.0,South America,1147.26
5169,2026-06-23 16:00:00,CUST-491,Books,1,111.32,10.69,Cancelled,3.0,Asia,111.32
5170,2026-06-23 17:00:00,CUST-787,Electronics,2,350.76,39.71,Cancelled,5.0,South America,701.52
5171,2026-06-23 18:00:00,CUST-727,Home Decor,2,98.79,41.13,Delivered,5.0,South America,197.58
5172,2026-06-23 19:00:00,CUST-539,Beauty,5,54.62,21.59,Delivered,4.0,South America,273.1
5173,2026-06-23 20:00:00,CUST-303,Beauty,2,133.04,34.64,Delivered,5.0,South America,266.08
5174,2026-06-23 21:00:00,CUST-585,Electronics,1,149.62,26.97,Delivered,5.0,Asia,149.62
5175,2026-06-23 22:00:00,CUST-932,Clothing,1,327.13,15.26,Delivered,5.0,Europe,327.13
5176,2026-06-23 23:00:00,CUST-130,Beauty,2,88.83,39.26,Delivered,3.0,Asia,177.66
5177,2026-06-24 00:00:00,CUST-487,Clothing,2,465.85,16.82,Delivered,5.0,Asia,931.7
5178,2026-06-24 01:00:00,CUST-724,Clothing,3,281.64,20.32,Shipped,1.0,Europe,844.92
5179,2026-06-24 02:00:00,CUST-976,Electronics,2,250.56,13.55,Shipped,3.0,Asia,501.12
5180,2026-06-24 03:00:00,CUST-533,Clothing,2,223.0,37.37,Delivered,5.0,Asia,446.0
5181,2026-06-24 04:00:00,CUST-936,Beauty,1,287.63,25.64,Shipped,5.0,South America,287.63
5182,2026-06-24 05:00:00,CUST-475,Clothing,1,21.0,24.95,Delivered,5.0,South America,21.0
5183,2026-06-24 06:00:00,CUST-443,Home Decor,1,495.14,32.21,Delivered,,Europe,495.14
5184,2026-06-24 07:00:00,CUST-542,Clothing,1,283.19,12.08,Delivered,5.0,South America,283.19
5185,2026-06-24 08:00:00,CUST-678,Clothing,2,27.25,45.42,Delivered,5.0,Europe,54.5
5186,2026-06-24 09:00:00,CUST-174,Electronics,1,299.09,25.93,Delivered,4.0,Europe,299.09
5187,2026-06-24 10:00:00,CUST-656,Electronics,1,224.17,21.49,Delivered,3.0,North America,224.17
5188,2026-06-24 11:00:00,CUST-871,Clothing,1,21.78,10.7,Delivered,5.0,Europe,21.78
5189,2026-06-24 12:00:00,CUST-765,Home Decor,1,462.97,12.56,Delivered,4.0,Asia,462.97
5190,2026-06-24 13:00:00,CUST-254,Clothing,1,15.18,46.42,Delivered,3.0,Europe,15.18
5191,2026-06-24 14:00:00,CUST-529,Clothing,2,293.16,25.55,Cancelled,,North America,586.32
5192,2026-06-24 15:00:00,CUST-462,Clothing,1,481.28,37.5,Delivered,5.0,Asia,481.28
5193,2026-06-24 16:00:00,CUST-547,Electronics,2,126.43,8.62,Delivered,4.0,North America,252.86
5194,2026-06-24 17:00:00,CUST-333,Books,2,134.55,33.96,Delivered,5.0,South America,269.1
5195,2026-06-24 18:00:00,CUST-662,Clothing,5,10.21,46.47,Delivered,4.0,Asia,51.05
5196,2026-06-24 19:00:00,CUST-917,Electronics,1,42.51,18.5,Delivered,1.0,Europe,42.51
5197,2026-06-24 20:00:00,CUST-361,Electronics,1,32.0,31.06,Cancelled,4.0,North America,32.0
5198,2026-06-24 21:00:00,CUST-926,Books,1,413.1,47.31,Shipped,1.0,Europe,413.1
5199,2026-06-24 22:00:00,CUST-224,Electronics,1,420.0,37.37,Delivered,5.0,South America,420.0
5200,2026-06-24 23:00:00,CUST-344,Beauty,4,366.08,7.8,Delivered,4.0,Asia,1464.32
5201,2026-06-25 00:00:00,CUST-641,Electronics,2,182.85,22.04,Delivered,5.0,Europe,365.7
5202,2026-06-25 01:00:00,CUST-584,Books,2,412.41,8.86,Delivered,5.0,South America,824.82
5203,2026-06-25 02:00:00,CUST-221,Beauty,1,274.49,43.76,Delivered,4.0,Europe,274.49
5204,2026-06-25 03:00:00,CUST-224,Home Decor,2,159.11,32.97,Delivered,4.0,Asia,318.22
5205,2026-06-25 04:00:00,CUST-648,Electronics,1,224.27,48.04,Shipped,4.0,South America,224.27
5206,2026-06-25 05:00:00,CUST-269,Electronics,2,42.23,5.89,Delivered,5.0,South America,84.46
5207,2026-06-25 06:00:00,CUST-223,Clothing,2,473.01,24.04,Delivered,3.0,North America,946.02
5208,2026-06-25 07:00:00,CUST-968,Clothing,1,313.37,9.7,Delivered,5.0,Asia,313.37
5209,2026-06-25 08:00:00,CUST-134,Electronics,1,368.3,20.77,Delivered,4.0,South America,368.3
5210,2026-06-25 09:00:00,CUST-186,Electronics,3,341.53,12.28,Cancelled,5.0,Asia,1024.59
5211,2026-06-25 10:00:00,CUST-745,Home Decor,1,337.2,19.8,Delivered,5.0,Europe,337.2
5212,2026-06-25 11:00:00,CUST-807,Clothing,1,18.46,41.87,Delivered,5.0,Asia,18.46
5213,2026-06-25 12:00:00,CUST-885,Electronics,1,267.43,12.23,Delivered,5.0,North America,267.43
5214,2026-06-25 13:00:00,CUST-300,Electronics,1,412.64,26.31,Delivered,5.0,Asia,412.64
5215,2026-06-25 14:00:00,CUST-468,Books,2,31.81,46.47,Delivered,5.0,Asia,63.62
5216,2026-06-25 15:00:00,CUST-896,Clothing,2,478.52,49.95,Delivered,5.0,Europe,957.04
5217,2026-06-25 16:00:00,CUST-176,Beauty,3,217.84,16.28,Delivered,5.0,North America,653.52
5218,2026-06-25 17:00:00,CUST-158,Clothing,1,152.05,47.1,Delivered,5.0,Europe,152.05
5219,2026-06-25 18:00:00,CUST-530,Electronics,2,270.59,16.76,Delivered,3.0,South America,541.18
5220,2026-06-25 19:00:00,CUST-737,Clothing,3,402.59,23.61,Cancelled,4.0,Europe,1207.77
5221,2026-06-25 20:00:00,CUST-599,Clothing,1,242.63,44.51,Delivered,4.0,North America,242.63
5222,2026-06-25 21:00:00,CUST-208,Beauty,1,326.1,40.38,Delivered,5.0,North America,326.1
5223,2026-06-25 22:00:00,CUST-835,Home Decor,3,254.96,43.59,Shipped,2.0,Asia,764.88
5224,2026-06-25 23:00:00,CUST-377,Electronics,1,319.32,41.01,Shipped,5.0,North America,319.32
5225,2026-06-26 00:00:00,CUST-167,Books,1,77.64,15.58,Delivered,4.0,Europe,77.64
5226,2026-06-26 01:00:00,CUST-168,Clothing,1,28.95,30.15,Delivered,2.0,North America,28.95
5227,2026-06-26 02:00:00,CUST-264,Books,1,77.08,22.34,Cancelled,4.0,South America,77.08
5228,2026-06-26 03:00:00,CUST-588,Books,1,150.06,25.69,Returned,4.0,North America,150.06
5229,2026-06-26 04:00:00,CUST-404,Electronics,1,134.14,11.93,Delivered,5.0,North America,134.14
5230,2026-06-26 05:00:00,CUST-773,Clothing,2,311.44,19.21,Shipped,4.0,Europe,622.88
5231,2026-06-26 06:00:00,CUST-464,Clothing,1,233.39,43.59,Delivered,4.0,Asia,233.39
5232,2026-06-26 07:00:00,CUST-953,Home Decor,3,29.02,45.39,Delivered,5.0,Asia,87.06
5233,2026-06-26 08:00:00,CUST-920,Clothing,1,27.08,32.46,Delivered,4.0,Europe,27.08
5234,2026-06-26 09:00:00,CUST-478,Books,4,54.39,27.42,Shipped,4.0,Asia,217.56
5235,2026-06-26 10:00:00,CUST-442,Home Decor,4,183.01,37.08,Delivered,5.0,South America,732.04
5236,2026-06-26 11:00:00,CUST-998,Electronics,3,13.03,32.4,Delivered,2.0,South America,39.09
5237,2026-06-26 12:00:00,CUST-653,Electronics,4,252.05,49.27,Delivered,4.0,Asia,1008.2
5238,2026-06-26 13:00:00,CUST-453,Home Decor,2,186.73,13.55,Delivered,4.0,Europe,373.46
5239,2026-06-26 14:00:00,CUST-515,Electronics,3,282.17,25.21,Cancelled,4.0,Europe,846.51
5240,2026-06-26 15:00:00,CUST-208,Beauty,1,363.2,46.32,Delivered,3.0,Asia,363.2
5241,2026-06-26 16:00:00,CUST-662,Clothing,1,132.98,46.16,Delivered,3.0,North America,132.98
5242,2026-06-26 17:00:00,CUST-861,Clothing,3,86.97,27.29,Delivered,4.0,Asia,260.91
5243,2026-06-26 18:00:00,CUST-596,Electronics,1,146.25,11.07,Delivered,1.0,South America,146.25
5244,2026-06-26 19:00:00,CUST-440,Home Decor,3,10.86,41.67,Returned,4.0,South America,32.58
5245,2026-06-26 20:00:00,CUST-482,Electronics,3,68.81,31.33,Delivered,4.0,North America,206.43
5246,2026-06-26 21:00:00,CUST-632,Beauty,1,377.91,39.79,Delivered,4.0,South America,377.91
5247,2026-06-26 22:00:00,CUST-399,Clothing,3,119.18,25.81,Delivered,1.0,Europe,357.54
5248,2026-06-26 23:00:00,CUST-238,Beauty,1,497.21,14.17,Delivered,5.0,North America,497.21
5249,2026-06-27 00:00:00,CUST-458,Home Decor,1,92.24,6.08,Delivered,5.0,North America,92.24
5250,2026-06-27 01:00:00,CUST-935,Electronics,2,396.5,30.16,Delivered,5.0,North America,793.0
5251,2026-06-27 02:00:00,CUST-598,Beauty,1,355.47,12.25,Cancelled,5.0,Europe,355.47
5252,2026-06-27 03:00:00,CUST-484,Electronics,2,167.84,13.42,Delivered,5.0,South America,335.68
5253,2026-06-27 04:00:00,CUST-703,Clothing,2,172.06,24.63,Delivered,5.0,Asia,344.12
5254,2026-06-27 05:00:00,CUST-379,Electronics,1,286.14,24.89,Delivered,4.0,South America,286.14
5255,2026-06-27 06:00:00,CUST-736,Beauty,3,427.66,17.35,Delivered,4.0,Asia,1282.98
5256,2026-06-27 07:00:00,CUST-582,Books,2,199.23,10.94,Delivered,4.0,North America,398.46
5257,2026-06-27 08:00:00,CUST-210,Home Decor,1,39.98,47.52,Shipped,,Asia,39.98
5258,2026-06-27 09:00:00,CUST-965,Clothing,1,193.47,10.92,Delivered,5.0,South America,193.47
5259,2026-06-27 10:00:00,CUST-238,Beauty,3,111.58,20.78,Delivered,5.0,Europe,334.74
5260,2026-06-27 11:00:00,CUST-534,Electronics,3,470.21,18.72,Delivered,3.0,South America,1410.63
5261,2026-06-27 12:00:00,CUST-608,Books,1,351.66,43.99,Delivered,5.0,Europe,351.66
5262,2026-06-27 13:00:00,CUST-372,Electronics,1,34.91,23.45,Delivered,4.0,Europe,34.91
5263,2026-06-27 14:00:00,CUST-198,Books,3,153.56,10.58,Delivered,5.0,Europe,460.68
5264,2026-06-27 15:00:00,CUST-863,Home Decor,2,34.61,5.46,Delivered,5.0,Asia,69.22
5265,2026-06-27 16:00:00,CUST-949,Beauty,1,416.71,37.49,Delivered,3.0,North America,416.71
5266,2026-06-27 17:00:00,CUST-203,Home Decor,2,454.09,37.15,Delivered,5.0,North America,908.18
5267,2026-06-27 18:00:00,CUST-313,Clothing,1,65.02,23.8,Delivered,5.0,North America,65.02
5268,2026-06-27 19:00:00,CUST-860,Home Decor,3,225.74,10.68,Shipped,5.0,Europe,677.22
5269,2026-06-27 20:00:00,CUST-763,Electronics,1,466.62,21.72,Delivered,4.0,Asia,466.62
5270,2026-06-27 21:00:00,CUST-861,Home Decor,1,81.15,31.54,Delivered,5.0,Asia,81.15
5271,2026-06-27 22:00:00,CUST-886,Home Decor,1,153.03,36.68,Delivered,5.0,Asia,153.03
5272,2026-06-27 23:00:00,CUST-264,Beauty,4,159.09,8.52,Delivered,5.0,South America,636.36
5273,2026-06-28 00:00:00,CUST-952,Clothing,3,24.73,30.03,Delivered,1.0,Asia,74.19
5274,2026-06-28 01:00:00,CUST-619,Electronics,2,27.77,17.43,Delivered,4.0,Asia,55.54
5275,2026-06-28 02:00:00,CUST-383,Clothing,2,476.87,32.78,Delivered,5.0,Asia,953.74
5276,2026-06-28 03:00:00,CUST-616,Home Decor,1,289.84,34.17,Delivered,3.0,North America,289.84
5277,2026-06-28 04:00:00,CUST-756,Electronics,4,160.26,45.98,Delivered,4.0,Europe,641.04
5278,2026-06-28 05:00:00,CUST-712,Electronics,1,195.55,23.47,Delivered,3.0,South America,195.55
5279,2026-06-28 06:00:00,CUST-263,Beauty,3,360.27,29.19,Shipped,4.0,North America,1080.81
5280,2026-06-28 07:00:00,CUST-985,Home Decor,1,189.59,17.07,Delivered,1.0,Asia,189.59
5281,2026-06-28 08:00:00,CUST-758,Clothing,1,121.6,17.9,Delivered,3.0,Europe,121.6
5282,2026-06-28 09:00:00,CUST-163,Clothing,2,59.9,7.07,Delivered,4.0,Europe,119.8
5283,2026-06-28 10:00:00,CUST-190,Home Decor,3,367.18,17.87,Delivered,5.0,Europe,1101.54
5284,2026-06-28 11:00:00,CUST-216,Electronics,3,98.48,7.87,Delivered,4.0,Europe,295.44
5285,2026-06-28 12:00:00,CUST-965,Home Decor,2,44.13,48.38,Delivered,4.0,Asia,88.26
5286,2026-06-28 13:00:00,CUST-366,Electronics,1,219.21,33.09,Delivered,5.0,South America,219.21
5287,2026-06-28 14:00:00,CUST-921,Beauty,4,29.39,12.79,Delivered,4.0,Asia,117.56
5288,2026-06-28 15:00:00,CUST-784,Clothing,1,482.85,10.25,Delivered,2.0,Europe,482.85
5289,2026-06-28 16:00:00,CUST-658,Clothing,3,317.37,21.66,Delivered,4.0,Asia,952.11
5290,2026-06-28 17:00:00,CUST-239,Home Decor,2,84.82,18.84,Delivered,5.0,Europe,169.64
5291,2026-06-28 18:00:00,CUST-345,Home Decor,1,94.5,17.57,Delivered,5.0,Asia,94.5
5292,2026-06-28 19:00:00,CUST-760,Electronics,1,289.22,26.07,Delivered,2.0,South America,289.22
5293,2026-06-28 20:00:00,CUST-857,Beauty,1,184.72,46.08,Delivered,5.0,Europe,184.72
5294,2026-06-28 21:00:00,CUST-494,Electronics,1,389.39,30.56,Delivered,5.0,Asia,389.39
5295,2026-06-28 22:00:00,CUST-586,Books,1,277.45,28.46,Returned,1.0,North America,277.45
5296,2026-06-28 23:00:00,CUST-575,Beauty,1,222.33,41.29,Delivered,5.0,South America,222.33
5297,2026-06-29 00:00:00,CUST-616,Clothing,1,481.86,5.18,Delivered,4.0,North America,481.86
5298,2026-06-29 01:00:00,CUST-283,Beauty,2,201.46,13.88,Delivered,5.0,Asia,402.92
5299,2026-06-29 02:00:00,CUST-119,Clothing,3,206.3,27.33,Delivered,5.0,South America,618.9
5300,2026-06-29 03:00:00,CUST-657,Electronics,1,336.23,36.74,Delivered,5.0,South America,336.23
5301,2026-06-29 04:00:00,CUST-623,Books,1,406.64,26.83,Delivered,5.0,South America,406.64
5302,2026-06-29 05:00:00,CUST-681,Home Decor,1,316.85,12.37,Delivered,5.0,Asia,316.85
5303,2026-06-29 06:00:00,CUST-628,Clothing,2,352.32,46.85,Delivered,4.0,South America,704.64
5304,2026-06-29 07:00:00,CUST-982,Clothing,3,192.74,19.79,Delivered,3.0,South America,578.22
5305,2026-06-29 08:00:00,CUST-246,Clothing,2,244.95,40.47,Delivered,5.0,North America,489.9
5306,2026-06-29 09:00:00,CUST-765,Books,3,106.55,45.11,Delivered,1.0,Asia,319.65
5307,2026-06-29 10:00:00,CUST-403,Electronics,2,343.32,20.59,Delivered,4.0,Europe,686.64
5308,2026-06-29 11:00:00,CUST-719,Clothing,2,118.51,43.04,Delivered,4.0,Asia,237.02
5309,2026-06-29 12:00:00,CUST-847,Clothing,1,10.62,36.98,Delivered,4.0,Asia,10.62
5310,2026-06-29 13:00:00,CUST-919,Clothing,3,467.54,45.69,Delivered,,South America,1402.62
5311,2026-06-29 14:00:00,CUST-963,Clothing,4,159.95,16.31,Delivered,5.0,North America,639.8
5312,2026-06-29 15:00:00,CUST-681,Electronics,2,106.35,46.91,Delivered,4.0,North America,212.7
5313,2026-06-29 16:00:00,CUST-794,Electronics,3,141.39,7.94,Delivered,5.0,Asia,424.17
5314,2026-06-29 17:00:00,CUST-861,Electronics,1,171.92,40.72,Delivered,4.0,Europe,171.92
5315,2026-06-29 18:00:00,CUST-327,Books,4,242.53,24.6,Delivered,5.0,Asia,970.12
5316,2026-06-29 19:00:00,CUST-201,Electronics,1,43.98,13.01,Delivered,4.0,Europe,43.98
5317,2026-06-29 20:00:00,CUST-686,Beauty,1,35.81,8.57,Cancelled,5.0,Europe,35.81
5318,2026-06-29 21:00:00,CUST-516,Beauty,1,153.53,22.53,Delivered,1.0,Asia,153.53
5319,2026-06-29 22:00:00,CUST-315,Beauty,4,154.93,22.52,Delivered,5.0,South America,619.72
5320,2026-06-29 23:00:00,CUST-506,Beauty,3,67.65,15.35,Delivered,1.0,South America,202.95
5321,2026-06-30 00:00:00,CUST-498,Electronics,4,208.35,14.7,Delivered,5.0,Europe,833.4
5322,2026-06-30 01:00:00,CUST-814,Electronics,3,149.17,22.98,Delivered,4.0,North America,447.51
5323,2026-06-30 02:00:00,CUST-803,Clothing,1,22.77,23.46,Delivered,4.0,South America,22.77
5324,2026-06-30 03:00:00,CUST-860,Electronics,4,444.0,24.91,Delivered,4.0,South America,1776.0
5325,2026-06-30 04:00:00,CUST-598,Home Decor,4,444.15,44.09,Delivered,5.0,Europe,1776.6
5326,2026-06-30 05:00:00,CUST-853,Home Decor,2,112.5,32.51,Delivered,3.0,Europe,225.0
5327,2026-06-30 06:00:00,CUST-564,Beauty,1,89.81,5.92,Delivered,5.0,Europe,89.81
5328,2026-06-30 07:00:00,CUST-790,Electronics,2,278.17,28.36,Delivered,5.0,South America,556.34
5329,2026-06-30 08:00:00,CUST-830,Books,5,319.07,39.31,Delivered,1.0,South America,1595.35
5330,2026-06-30 09:00:00,CUST-181,Electronics,3,479.2,7.54,Delivered,5.0,North America,1437.6
5331,2026-06-30 10:00:00,CUST-703,Clothing,3,194.9,24.02,Delivered,1.0,North America,584.7
5332,2026-06-30 11:00:00,CUST-786,Clothing,4,312.92,25.3,Shipped,5.0,Asia,1251.68
5333,2026-06-30 12:00:00,CUST-850,Beauty,3,440.31,47.93,Delivered,5.0,Europe,1320.93
5334,2026-06-30 13:00:00,CUST-871,Clothing,3,230.48,26.41,Delivered,5.0,South America,691.44
5335,2026-06-30 14:00:00,CUST-464,Books,2,69.95,38.75,Delivered,4.0,North America,139.9
5336,2026-06-30 15:00:00,CUST-262,Books,1,194.95,18.63,Delivered,5.0,Europe,194.95
5337,2026-06-30 16:00:00,CUST-147,Beauty,2,76.92,40.07,Delivered,3.0,Europe,153.84
5338,2026-06-30 17:00:00,CUST-610,Electronics,2,18.15,19.52,Delivered,4.0,Asia,36.3
5339,2026-06-30 18:00:00,CUST-428,Beauty,3,378.26,24.35,Delivered,4.0,Europe,1134.78
5340,2026-06-30 19:00:00,CUST-939,Beauty,1,126.83,26.58,Delivered,4.0,North America,126.83
5341,2026-06-30 20:00:00,CUST-215,Electronics,1,10.98,46.69,Shipped,5.0,Asia,10.98
5342,2026-06-30 21:00:00,CUST-948,Electronics,1,437.49,7.41,Delivered,2.0,South America,437.49
5343,2026-06-30 22:00:00,CUST-436,Electronics,2,227.46,13.86,Returned,5.0,Asia,454.92
5344,2026-06-30 23:00:00,CUST-980,Electronics,2,127.04,36.76,Delivered,5.0,Europe,254.08
5345,2026-07-01 00:00:00,CUST-836,Clothing,1,138.77,30.99,Returned,5.0,Europe,138.77
5346,2026-07-01 01:00:00,CUST-963,Books,1,127.86,16.32,Delivered,5.0,North America,127.86
5347,2026-07-01 02:00:00,CUST-939,Clothing,1,105.33,18.01,Delivered,5.0,Europe,105.33
5348,2026-07-01 03:00:00,CUST-246,Clothing,1,422.2,21.53,Delivered,1.0,South America,422.2
5349,2026-07-01 04:00:00,CUST-674,Books,1,93.46,25.27,Delivered,5.0,North America,93.46
5350,2026-07-01 05:00:00,CUST-905,Electronics,1,285.31,41.81,Shipped,4.0,Europe,285.31
5351,2026-07-01 06:00:00,CUST-422,Beauty,1,47.89,5.62,Delivered,3.0,South America,47.89
5352,2026-07-01 07:00:00,CUST-542,Clothing,1,475.27,45.41,Delivered,4.0,North America,475.27
5353,2026-07-01 08:00:00,CUST-936,Home Decor,1,305.62,23.59,Shipped,5.0,Europe,305.62
5354,2026-07-01 09:00:00,CUST-112,Clothing,3,452.54,15.37,Shipped,4.0,South America,1357.62
5355,2026-07-01 10:00:00,CUST-593,Home Decor,1,204.96,27.88,Delivered,4.0,South America,204.96
5356,2026-07-01 11:00:00,CUST-800,Electronics,1,407.23,34.69,Delivered,4.0,Asia,407.23
5357,2026-07-01 12:00:00,CUST-386,Beauty,1,428.29,7.01,Delivered,2.0,North America,428.29
5358,2026-07-01 13:00:00,CUST-819,Electronics,1,354.45,37.21,Delivered,5.0,Asia,354.45
5359,2026-07-01 14:00:00,CUST-213,Beauty,1,55.54,39.23,Cancelled,5.0,South America,55.54
5360,2026-07-01 15:00:00,CUST-579,Clothing,1,17.88,12.48,Delivered,5.0,Asia,17.88
5361,2026-07-01 16:00:00,CUST-121,Electronics,2,92.59,12.55,Delivered,4.0,Asia,185.18
5362,2026-07-01 17:00:00,CUST-448,Home Decor,2,67.87,14.17,Shipped,4.0,Asia,135.74
5363,2026-07-01 18:00:00,CUST-825,Electronics,2,365.32,40.85,Delivered,4.0,North America,730.64
5364,2026-07-01 19:00:00,CUST-782,Beauty,3,282.93,17.24,Shipped,5.0,Europe,848.79
5365,2026-07-01 20:00:00,CUST-934,Books,1,267.72,40.82,Delivered,4.0,Asia,267.72
5366,2026-07-01 21:00:00,CUST-665,Beauty,4,133.9,29.32,Shipped,4.0,Europe,535.6
5367,2026-07-01 22:00:00,CUST-909,Electronics,1,85.76,39.52,Delivered,4.0,North America,85.76
5368,2026-07-01 23:00:00,CUST-419,Home Decor,2,111.21,29.92,Delivered,1.0,Europe,222.42
5369,2026-07-02 00:00:00,CUST-225,Home Decor,1,206.14,20.11,Delivered,3.0,North America,206.14
5370,2026-07-02 01:00:00,CUST-376,Beauty,3,372.67,45.98,Delivered,5.0,Europe,1118.01
5371,2026-07-02 02:00:00,CUST-303,Electronics,2,134.71,37.19,Delivered,5.0,North America,269.42
5372,2026-07-02 03:00:00,CUST-293,Clothing,1,352.32,26.78,Delivered,4.0,South America,352.32
5373,2026-07-02 04:00:00,CUST-780,Clothing,2,250.84,33.68,Delivered,4.0,North America,501.68
5374,2026-07-02 05:00:00,CUST-763,Electronics,1,443.87,32.71,Delivered,4.0,Europe,443.87
